0;498.28485;484.86273;574.8956;0.37538472;26.849648;28.03989;2.3328267E-4;0.0;-0.0;28;11;2018;10;55;51;917;
11;498.28485;484.86273;574.8956;0.37538472;26.849648;28.03989;2.3328267E-4;0.0;-0.0;28;11;2018;10;55;51;917;
21;498.32016;484.86273;574.8956;0.37630478;26.711458;28.03989;2.511764E-4;0.0;-0.0;28;11;2018;10;55;51;917;
31;498.1816;484.86273;574.8956;0.37270042;26.590837;28.03989;2.6791342E-4;0.0;-0.0;28;11;2018;10;55;51;917;
41;498.1072;484.86273;574.8956;0.37076992;26.479572;28.03989;2.8433878E-4;0.0;-0.0;28;11;2018;10;55;51;917;
51;498.04935;484.86273;574.8956;0.36927202;26.407598;28.03989;2.954964E-4;0.0;-0.0;28;11;2018;10;55;51;917;
61;498.0257;484.86273;574.8956;0.3686603;26.357485;28.03989;3.035229E-4;0.0;-0.0;28;11;2018;10;55;51;917;
71;497.8105;484.86273;574.8956;0.36311513;26.268934;28.03989;3.1824174E-4;0.0;-0.0;28;11;2018;10;55;51;917;
81;497.60187;484.86273;574.8956;0.3577738;26.273956;28.03989;3.173882E-4;0.0;-0.0;28;11;2018;10;55;51;917;
91;497.65912;484.86273;574.8956;0.35923588;26.24236;28.03989;3.227965E-4;0.0;-0.0;28;11;2018;10;55;51;917;
101;497.78442;484.86273;574.8956;0.36244607;26.14994;28.03989;3.391507E-4;0.0;-0.0;28;11;2018;10;55;51;917;
111;497.7226;484.86273;574.8956;0.3608606;26.144182;28.03989;3.401965E-4;0.0;-0.0;28;11;2018;10;55;51;917;
121;497.58566;484.86273;574.8956;0.35736033;26.105684;28.03989;3.4727252E-4;0.0;-0.0;28;11;2018;10;55;51;917;
131;498.22833;484.86273;574.8956;0.37391448;26.079014;28.03989;3.5226077E-4;0.0;-0.0;28;11;2018;10;55;51;917;
141;498.3245;484.86273;574.8956;0.37641817;26.07326;28.03989;3.533464E-4;0.0;-0.0;28;11;2018;10;55;51;917;
151;498.25366;484.86273;574.8956;0.37457314;26.11541;28.03989;3.4547108E-4;0.0;-0.0;28;11;2018;10;55;51;917;
161;498.34894;484.86273;574.8956;0.37705523;26.0665;28.03989;3.5462598E-4;0.0;-0.0;28;11;2018;10;55;51;917;
171;498.47922;484.86273;574.8956;0.38045987;26.096214;28.03989;3.4903586E-4;0.0;-0.0;28;11;2018;10;55;51;917;
181;498.47922;484.86273;574.8956;0.38045987;26.096214;28.03989;3.4903586E-4;0.0;-0.0;28;11;2018;10;55;51;917;
191;498.6758;484.86273;574.8956;0.38562033;26.079458;28.03989;3.5217727E-4;0.0;-0.0;28;11;2018;10;55;51;917;
201;498.69342;484.86273;574.8956;0.3860836;26.093067;28.03989;3.4962344E-4;0.0;-0.0;28;11;2018;10;55;51;917;
211;498.8766;484.86273;574.8956;0.39091685;26.067657;28.03989;3.5440654E-4;0.0;-0.0;28;11;2018;10;55;51;917;
221;499.21133;484.86273;574.8956;0.39980367;26.102936;28.03989;3.4778335E-4;0.0;-0.0;28;11;2018;10;55;51;917;
231;499.62054;484.86273;574.8956;0.41075796;26.0891;28.03989;3.50366E-4;0.0;-0.0;28;11;2018;10;55;51;917;
241;500.44043;484.86273;574.8956;0.4329637;26.065857;28.03989;3.5474804E-4;0.0;-0.0;28;11;2018;10;55;51;917;
251;499.96066;484.86273;574.8956;0.41993096;26.070412;28.03989;3.538851E-4;0.0;-0.0;28;11;2018;10;55;51;917;
261;500.15637;484.86273;574.8956;0.42523485;26.040012;28.03989;3.596846E-4;0.0;-0.0;28;11;2018;10;55;51;917;
271;500.4498;484.86273;574.8956;0.43321896;26.018387;28.03989;3.638685E-4;0.0;-0.0;28;11;2018;10;55;51;917;
281;500.45764;484.86273;574.8956;0.43343338;25.985212;28.03989;3.7038096E-4;0.0;-0.0;28;11;2018;10;55;51;917;
291;500.4607;484.86273;574.8956;0.43351638;25.898754;28.03989;3.8790618E-4;0.0;-0.0;28;11;2018;10;55;51;917;
301;500.12317;484.86273;574.8956;0.424334;25.887558;28.03989;3.9023565E-4;0.0;-0.0;28;11;2018;10;55;51;917;
311;499.8477;484.86273;574.8956;0.4168774;25.876394;28.03989;3.9257208E-4;0.0;-0.0;28;11;2018;10;55;51;917;
321;499.53027;484.86273;574.8956;0.40833408;25.927153;28.03989;3.8206007E-4;0.0;-0.0;28;11;2018;10;55;51;917;
331;498.9976;484.86273;574.8956;0.39412132;25.946815;28.03989;3.7806435E-4;0.0;-0.0;28;11;2018;10;55;51;917;
341;498.78613;484.86273;574.8956;0.38852715;25.974552;28.03989;3.724981E-4;0.0;-0.0;28;11;2018;10;55;51;917;
352;498.78613;484.86273;574.8956;0.38852715;25.974552;28.03989;3.724981E-4;0.0;-0.0;28;11;2018;10;55;51;917;
362;498.41452;484.86273;574.8956;0.37876782;25.987444;28.03989;3.6993893E-4;0.0;-0.0;28;11;2018;10;55;51;917;
372;498.41586;484.86273;574.8956;0.37880266;25.961615;28.03989;3.750842E-4;0.0;-0.0;28;11;2018;10;55;51;917;
382;497.48276;484.86273;574.8956;0.35473987;25.993608;28.03989;3.687217E-4;0.0;-0.0;28;11;2018;10;55;51;917;
392;497.49316;484.86273;574.8956;0.35500395;25.966515;28.03989;3.7410276E-4;0.0;-0.0;28;11;2018;10;55;51;917;
402;497.60803;484.86273;574.8956;0.3579308;26.011526;28.03989;3.6520566E-4;0.0;-0.0;28;11;2018;10;55;51;917;
412;497.98212;484.86273;574.8956;0.36753443;25.945278;28.03989;3.7837515E-4;0.0;-0.0;28;11;2018;10;55;51;917;
422;498.13077;484.86273;574.8956;0.37138122;25.955975;28.03989;3.7621718E-4;0.0;-0.0;28;11;2018;10;55;51;917;
432;498.19614;484.86273;574.8956;0.37307754;25.887718;28.03989;3.9020213E-4;0.0;-0.0;28;11;2018;10;55;51;917;
442;498.19412;484.86273;574.8956;0.37302488;25.893206;28.03989;3.8905878E-4;0.0;-0.0;28;11;2018;10;55;51;917;
452;498.15997;484.86273;574.8956;0.3721384;25.906355;28.03989;3.8633295E-4;0.0;-0.0;28;11;2018;10;55;51;917;
462;498.24313;484.86273;574.8956;0.37429905;25.905678;28.03989;3.8647282E-4;0.0;-0.0;28;11;2018;10;55;51;917;
472;498.54404;484.86273;574.8956;0.38215882;25.92602;28.03989;3.8229168E-4;0.0;-0.0;28;11;2018;10;55;51;917;
482;498.76477;484.86273;574.8956;0.38796338;25.86848;28.03989;3.942368E-4;0.0;-0.0;28;11;2018;10;55;51;917;
492;498.82257;484.86273;574.8956;0.38948888;25.879593;28.03989;3.9190133E-4;0.0;-0.0;28;11;2018;10;55;51;917;
502;499.04678;484.86273;574.8956;0.39542642;25.866293;28.03989;3.9469838E-4;0.0;-0.0;28;11;2018;10;55;51;917;
512;499.1649;484.86273;574.8956;0.39856702;25.846924;28.03989;3.9880758E-4;0.0;-0.0;28;11;2018;10;55;51;917;
523;499.1649;484.86273;574.8956;0.39856702;25.846924;28.03989;3.9880758E-4;0.0;-0.0;28;11;2018;10;55;51;917;
533;499.42798;484.86273;574.8956;0.40559137;25.868248;28.03989;3.9428606E-4;0.0;-0.0;28;11;2018;10;55;51;917;
543;499.71118;484.86273;574.8956;0.41319698;25.922125;28.03989;3.8308863E-4;0.0;-0.0;28;11;2018;10;55;51;917;
553;500.1491;484.86273;574.8956;0.4250379;25.928188;28.03989;3.818487E-4;0.0;-0.0;28;11;2018;10;55;51;917;
563;500.57764;484.86273;574.8956;0.436709;25.98181;28.03989;3.7105556E-4;0.0;-0.0;28;11;2018;10;55;51;917;
573;501.6569;484.86273;574.8956;0.466386;25.93991;28.03989;3.794624E-4;0.0;-0.0;28;11;2018;10;55;51;917;
583;503.0208;484.86273;574.8956;0.50420666;25.990593;28.03989;3.6931667E-4;0.0;-0.0;28;11;2018;10;55;51;917;
593;503.70624;484.86273;574.8956;0.52322173;26.055603;28.03989;3.5669855E-4;0.0;-0.0;28;11;2018;10;55;51;917;
603;504.5217;484.86273;574.8956;0.54575324;26.126534;28.03989;3.4342217E-4;0.0;-0.0;28;11;2018;10;55;51;917;
613;505.393;484.86273;574.8956;0.5696193;26.188095;28.03989;3.3230073E-4;0.0;-0.0;28;11;2018;10;55;51;917;
623;505.4768;484.86273;574.8956;0.57189965;26.215214;28.03989;3.2751658E-4;0.0;-0.0;28;11;2018;10;55;51;917;
633;506.28165;484.86273;574.8956;0.5936311;26.27159;28.03989;3.177901E-4;0.0;-0.0;28;11;2018;10;55;51;917;
643;507.05682;484.86273;574.8956;0.6142223;26.321012;28.03989;3.0950084E-4;0.0;-0.0;28;11;2018;10;55;51;917;
653;508.52335;484.86273;574.8956;0.6520302;26.39702;28.03989;2.9717287E-4;0.0;-0.0;28;11;2018;10;55;51;917;
663;509.4357;484.86273;574.8956;0.6746534;26.53559;28.03989;2.7594736E-4;0.0;-0.0;28;11;2018;10;55;51;917;
