NO_OF_FRAMES	5760
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user2 - video - barbell
TIME_STAMP	2018-11-20, 14:31:19	272924.22965242
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
125.704	-1094.389	193.437	124.502	1124.451	190.897	119.912	789.455	128.913	187.486	-246.898	-22.486	179.377	236.032	-22.292	21.116	-234.665	84.646	74.801	-246.987	289.326	115.758	-223.930	485.861	31.757	204.021	56.212	66.381	211.383	270.435	141.734	185.201	473.765	163.699	-229.000	715.191	159.837	198.846	740.536	247.365	272.475	855.107	265.184	-302.523	864.600	157.730	169.369	943.397	165.132	-198.605	947.229	22.828	-9.732	1013.054	3.389	-15.448	1102.669	-29.992	-15.840	1181.655	-6.120	-8.534	1467.757	99.435	-230.501	1386.810	107.190	-290.817	1101.988	109.403	282.229	1101.659	100.020	207.639	1389.647	-25.899	-19.121	1601.075	125.771	-113.901	1674.940	213.248	-11.185	1688.230	84.212	90.987	1657.707
125.665	-1094.383	193.378	124.534	1124.430	190.935	119.872	789.461	129.038	187.485	-246.879	-22.552	179.486	236.029	-22.264	21.202	-234.621	84.636	75.057	-246.951	289.268	116.096	-223.894	485.794	31.765	203.922	56.283	66.417	211.353	270.463	141.974	185.207	473.874	163.866	-228.780	715.156	159.951	198.865	740.600	247.778	272.382	855.279	264.985	-302.076	864.033	157.773	169.413	943.411	165.250	-198.461	947.114	22.884	-9.731	1012.935	3.386	-15.468	1102.490	-30.049	-15.886	1181.473	-6.503	-8.630	1467.542	99.339	-230.529	1386.614	107.318	-290.616	1101.710	109.553	282.254	1101.733	99.715	207.677	1389.702	-26.627	-19.077	1601.229	125.035	-114.051	1674.829	212.681	-11.431	1688.108	83.643	90.878	1657.803
125.685	-1094.400	193.358	124.606	1124.406	191.013	119.867	789.431	129.231	187.427	-246.857	-22.561	179.576	236.011	-22.224	21.266	-234.582	84.648	75.292	-246.879	289.245	116.411	-223.814	485.772	31.804	203.909	56.382	66.445	211.349	270.505	142.160	185.242	473.939	163.999	-228.578	715.181	159.996	198.920	740.626	248.217	272.368	855.526	264.752	-301.600	863.443	157.809	169.443	943.452	165.319	-198.348	946.956	22.931	-9.818	1012.839	3.410	-15.462	1102.347	-30.109	-15.930	1181.364	-6.827	-8.706	1467.394	99.292	-230.569	1386.486	107.460	-290.469	1101.445	109.745	282.273	1101.787	99.447	207.712	1389.797	-27.329	-19.029	1601.610	124.457	-114.179	1674.712	212.280	-11.672	1687.847	83.237	90.780	1657.890
125.729	-1094.368	193.378	124.610	1124.410	191.039	119.858	789.419	129.291	187.433	-246.870	-22.594	179.661	236.044	-22.166	21.315	-234.587	84.734	75.528	-246.848	289.226	116.698	-223.744	485.753	31.774	203.888	56.369	66.500	211.379	270.526	142.294	185.288	473.957	164.111	-228.411	715.308	160.052	198.989	740.624	248.595	272.365	855.675	264.545	-301.110	862.939	157.817	169.465	943.476	165.422	-198.220	946.898	23.029	-9.864	1012.691	3.453	-15.462	1102.192	-30.175	-15.922	1181.190	-7.131	-8.749	1467.234	99.242	-230.589	1386.327	107.653	-290.268	1101.248	109.906	282.323	1101.858	99.175	207.742	1389.825	-27.911	-18.945	1602.050	124.003	-114.319	1674.544	212.053	-11.863	1687.446	82.973	90.698	1657.996
125.735	-1094.378	193.398	124.600	1124.411	190.948	119.865	789.449	129.176	187.543	-246.808	-22.553	179.653	236.092	-22.223	21.311	-234.550	84.786	75.717	-246.799	289.228	117.021	-223.638	485.724	31.684	203.989	56.299	66.615	211.434	270.510	142.393	185.399	473.920	164.197	-228.246	715.381	160.071	199.110	740.625	248.935	272.466	855.800	264.307	-300.623	862.423	157.756	169.527	943.460	165.591	-198.069	946.888	23.077	-9.910	1012.475	3.487	-15.529	1102.024	-30.280	-15.933	1180.991	-7.459	-8.780	1467.018	99.178	-230.612	1386.237	107.852	-290.029	1101.042	110.025	282.387	1101.842	98.926	207.808	1389.876	-28.441	-18.819	1602.520	123.697	-114.447	1674.378	211.876	-12.113	1686.940	82.830	90.639	1658.088
125.760	-1094.384	193.415	124.544	1124.439	190.842	119.890	789.463	128.959	187.502	-246.830	-22.470	179.605	236.067	-22.313	21.355	-234.497	84.759	75.848	-246.729	289.197	117.282	-223.540	485.738	31.556	204.071	56.157	66.750	211.507	270.472	142.523	185.532	473.858	164.300	-228.179	715.452	160.115	199.218	740.555	249.233	272.622	855.864	264.011	-300.144	861.863	157.675	169.631	943.436	165.668	-197.934	946.752	23.102	-9.945	1012.289	3.498	-15.557	1101.906	-30.344	-15.934	1180.781	-7.765	-8.778	1466.789	99.126	-230.617	1386.141	107.999	-289.726	1100.825	110.139	282.493	1101.827	98.686	207.840	1389.872	-28.920	-18.722	1603.078	123.463	-114.564	1674.179	211.782	-12.330	1686.266	82.774	90.589	1658.177
125.788	-1094.373	193.481	124.537	1124.447	190.862	119.918	789.463	128.833	187.521	-246.800	-22.469	179.630	236.090	-22.360	21.382	-234.460	84.688	76.022	-246.713	289.189	117.540	-223.469	485.585	31.460	204.210	56.105	66.890	211.556	270.403	142.670	185.668	473.794	164.319	-228.140	715.526	160.155	199.352	740.519	249.556	272.790	855.999	263.735	-299.643	861.350	157.656	169.727	943.439	165.717	-197.792	946.601	23.037	-9.991	1012.084	3.514	-15.615	1101.683	-30.379	-15.952	1180.592	-8.066	-8.824	1466.569	99.090	-230.615	1386.046	108.115	-289.454	1100.608	110.238	282.559	1101.871	98.499	207.894	1389.917	-30.666	-17.622	1603.717	123.303	-114.689	1673.907	211.831	-12.561	1685.621	82.780	90.538	1658.278
125.739	-1094.391	193.378	124.554	1124.440	190.938	119.911	789.439	128.964	187.472	-246.776	-22.524	179.647	236.054	-22.346	21.400	-234.451	84.720	76.208	-246.686	289.141	117.801	-223.433	485.631	31.383	204.266	56.139	67.040	211.594	270.411	142.864	185.728	473.829	164.371	-228.092	715.542	160.178	199.475	740.475	249.926	272.966	856.150	263.376	-299.140	860.788	157.608	169.787	943.485	165.634	-197.682	946.455	22.980	-10.101	1011.978	3.396	-15.686	1101.572	-30.527	-16.011	1180.516	-8.346	-8.877	1466.464	99.054	-230.592	1385.926	108.211	-289.151	1100.436	110.437	282.649	1101.975	98.300	207.921	1390.001	-30.962	-17.516	1604.390	123.282	-114.811	1673.680	212.014	-12.797	1685.009	82.915	90.469	1658.458
125.716	-1094.385	193.395	124.579	1124.420	191.054	119.878	789.460	129.153	187.443	-246.739	-22.518	179.711	236.020	-22.289	21.434	-234.451	84.744	76.396	-246.672	289.090	118.082	-223.377	485.601	31.342	204.385	56.230	67.205	211.591	270.419	143.078	185.802	473.852	168.449	-227.896	711.789	160.236	199.601	740.525	250.306	273.182	856.402	263.014	-298.648	860.224	157.545	169.843	943.494	165.516	-197.530	946.323	22.860	-10.200	1011.867	3.300	-15.787	1101.466	-30.686	-16.109	1180.529	-8.512	-8.951	1466.361	98.995	-230.570	1385.833	108.328	-288.886	1100.243	110.673	282.725	1102.111	98.144	207.960	1390.141	-31.187	-17.393	1605.277	123.383	-114.919	1673.443	212.429	-13.002	1684.346	83.175	90.392	1658.653
125.721	-1094.394	193.356	124.571	1124.390	191.059	119.874	789.423	129.330	187.423	-246.715	-22.499	179.788	236.012	-22.204	21.500	-234.467	84.803	76.684	-246.672	289.082	118.375	-223.351	485.619	31.345	204.376	56.293	67.350	211.655	270.398	143.293	185.917	473.919	168.641	-227.788	711.738	160.268	199.735	740.495	250.637	273.474	856.609	262.685	-298.123	859.718	157.465	169.883	943.520	165.466	-197.445	946.217	22.746	-10.294	1011.764	3.260	-15.875	1101.345	-30.797	-16.179	1180.499	-8.628	-8.947	1466.313	99.016	-230.566	1385.742	108.475	-288.625	1100.068	110.883	282.820	1102.240	98.046	207.995	1390.215	-31.234	-17.265	1606.091	123.603	-115.052	1673.167	212.933	-13.241	1683.545	83.613	90.334	1658.803
