NO_OF_FRAMES	3152
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user2 - model - combined
TIME_STAMP	2018-11-20, 14:50:46	274090.60850493
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
228.365	-1077.375	187.133	232.291	1141.784	186.629	221.032	809.977	112.897	293.519	-219.214	-19.037	299.702	255.479	-21.482	130.828	-214.331	79.945	181.381	-222.966	281.345	202.611	-200.883	477.780	150.901	246.554	51.536	181.497	249.201	264.166	238.438	220.103	473.451	197.294	-206.954	711.710	205.559	226.362	738.841	341.465	275.099	808.921	267.235	-284.023	822.260	185.119	191.716	938.795	167.656	-174.826	939.135	54.086	22.151	1044.277	67.871	14.161	1143.925	73.725	15.636	1225.692	190.845	14.204	1484.826	255.054	-210.373	1372.084	195.504	-261.457	1091.493	270.322	278.024	1084.670	295.432	217.232	1373.889	223.224	-12.226	1616.005	386.025	-106.041	1625.524	475.258	-5.101	1601.802	348.546	100.609	1633.798
228.320	-1077.367	187.074	232.402	1141.866	186.877	221.167	810.005	113.010	293.770	-219.139	-19.320	299.984	255.291	-21.509	131.129	-214.253	79.889	181.520	-222.906	281.246	202.343	-200.660	477.570	151.222	246.431	51.554	182.049	249.355	263.964	238.652	220.263	473.694	195.036	-206.984	711.540	203.071	226.711	738.719	342.027	275.855	805.974	266.370	-283.693	819.102	181.663	191.962	938.432	164.792	-174.182	938.432	51.988	22.104	1045.159	67.216	13.987	1144.915	74.646	15.258	1226.520	196.142	13.682	1483.506	259.065	-210.707	1369.367	197.419	-261.082	1088.946	272.544	277.175	1082.350	299.690	216.409	1371.239	230.229	-12.364	1615.315	394.186	-106.781	1620.365	482.954	-5.668	1594.447	356.916	99.869	1629.698
228.232	-1077.344	187.047	232.383	1141.856	186.822	221.100	809.973	112.980	293.918	-219.064	-19.585	300.203	255.088	-21.633	131.154	-214.159	79.859	181.592	-222.857	281.230	201.838	-200.362	477.284	151.384	246.265	51.527	182.505	249.505	263.820	238.789	220.336	473.850	192.629	-206.907	711.076	200.356	227.054	738.428	339.805	276.609	802.489	265.492	-283.318	815.739	175.383	193.982	937.494	161.837	-173.517	937.563	49.592	22.147	1046.031	66.624	13.711	1145.671	75.346	14.879	1227.248	201.527	13.090	1481.948	263.214	-211.012	1366.283	199.418	-260.728	1086.274	274.707	276.309	1079.829	303.959	215.557	1368.286	238.495	-13.123	1613.565	402.198	-107.429	1614.873	490.558	-6.168	1586.958	365.209	99.085	1625.227
228.208	-1077.349	187.059	232.333	1141.829	186.700	221.101	810.004	112.879	294.061	-218.937	-19.768	300.799	254.248	-21.149	131.136	-214.138	79.810	181.639	-222.828	281.171	201.362	-200.115	477.135	151.588	246.136	51.468	182.874	249.633	263.641	238.797	220.396	473.961	190.238	-206.809	710.520	197.592	227.432	738.218	338.877	277.343	798.989	264.766	-282.990	812.136	172.380	193.846	937.061	158.610	-172.960	936.763	47.323	22.131	1046.729	66.008	13.409	1146.355	76.220	14.470	1227.679	206.993	12.461	1480.055	267.390	-211.338	1362.900	201.458	-260.348	1083.308	276.877	275.424	1076.975	308.289	214.666	1365.027	246.712	-13.929	1611.411	410.190	-107.781	1609.418	498.085	-6.668	1579.226	373.431	98.314	1620.403
228.289	-1077.341	187.034	232.282	1141.797	186.624	221.024	809.966	112.854	294.159	-218.861	-19.947	300.550	254.859	-21.867	131.212	-214.120	79.731	181.702	-222.779	281.113	200.928	-199.934	476.982	151.737	246.089	51.369	183.087	249.840	263.429	238.743	220.506	473.987	187.801	-206.696	710.110	194.867	227.873	737.966	338.026	278.144	795.207	264.208	-282.687	808.342	169.277	193.797	936.543	152.092	-175.065	936.078	44.863	22.070	1047.429	65.429	13.142	1147.002	77.189	13.988	1228.224	212.619	11.826	1477.923	271.845	-211.657	1359.197	203.681	-260.070	1080.113	279.054	274.571	1073.963	312.790	213.758	1361.533	254.934	-14.722	1608.849	418.280	-108.398	1603.308	505.523	-7.158	1571.317	381.638	97.547	1615.288
228.330	-1077.297	187.046	232.355	1141.823	186.741	221.120	809.980	112.966	294.323	-218.763	-19.927	300.681	254.746	-21.942	131.463	-214.136	79.750	181.762	-222.738	281.133	200.553	-199.797	476.986	151.849	246.113	51.365	183.132	250.056	263.332	238.595	220.756	474.304	185.493	-206.529	709.838	192.071	228.292	737.720	338.620	278.948	791.672	263.759	-282.357	804.328	165.781	194.041	936.018	148.613	-174.784	935.250	40.241	21.366	1051.016	64.937	12.911	1147.681	78.337	13.657	1228.686	218.360	11.167	1475.596	276.515	-211.859	1355.299	206.060	-259.784	1076.666	281.319	273.878	1070.797	317.444	212.831	1357.812	263.231	-15.616	1605.916	426.302	-109.096	1596.907	512.895	-7.631	1563.291	389.833	96.784	1609.987
228.346	-1077.344	187.375	232.426	1141.870	186.879	221.120	809.948	112.956	294.425	-218.750	-19.794	300.609	254.639	-21.870	131.568	-214.187	79.942	181.682	-222.753	281.277	200.030	-199.789	477.077	151.782	246.192	51.535	182.975	250.319	263.336	238.213	221.083	474.530	183.219	-206.450	709.614	189.250	228.651	737.571	336.581	279.259	787.903	263.400	-282.031	800.239	162.050	194.375	935.518	145.082	-174.520	934.440	38.247	21.368	1051.734	64.495	12.655	1148.325	79.535	13.299	1229.058	224.167	10.475	1473.036	281.332	-212.044	1351.059	208.483	-259.573	1073.190	283.447	273.196	1067.463	322.122	211.849	1353.848	271.484	-16.484	1602.599	434.342	-109.641	1590.320	520.067	-8.156	1555.191	397.871	96.052	1604.470
228.107	-1077.361	186.957	232.227	1141.807	186.674	221.068	809.966	112.991	294.159	-218.743	-20.102	300.574	254.573	-21.888	131.250	-214.164	79.511	181.300	-222.797	281.030	199.021	-199.801	476.636	151.524	246.341	51.201	182.791	250.681	263.197	237.618	221.469	474.388	180.216	-206.319	708.978	186.185	228.996	737.071	335.614	280.092	783.533	262.921	-281.748	795.498	158.232	194.607	934.547	140.977	-174.458	933.249	35.308	21.309	1051.959	63.991	12.317	1148.335	80.625	12.821	1228.762	229.899	9.721	1469.891	285.922	-212.217	1346.186	210.611	-259.389	1068.969	285.431	272.556	1063.638	326.773	210.748	1349.353	279.428	-17.261	1598.505	441.889	-110.372	1583.325	527.164	-8.658	1546.936	405.606	95.287	1598.406
228.240	-1077.336	186.998	232.195	1141.796	186.561	221.121	810.008	113.001	294.264	-218.665	-20.089	300.602	254.497	-22.024	131.293	-214.218	79.436	181.184	-222.806	280.976	198.470	-199.772	476.500	151.505	246.537	51.048	183.369	250.065	263.543	237.074	221.845	474.370	177.395	-206.203	708.611	183.376	229.295	736.615	334.876	280.896	779.095	262.794	-281.427	790.742	154.605	194.795	933.584	137.170	-174.337	932.209	32.877	21.318	1052.506	63.645	12.034	1148.631	81.820	12.422	1228.782	235.847	8.990	1466.730	290.876	-211.720	1340.703	213.189	-259.165	1064.654	287.578	271.999	1059.645	331.593	209.690	1344.682	287.459	-18.053	1594.340	449.623	-110.969	1576.201	534.259	-9.148	1538.507	413.507	94.605	1592.212
228.396	-1077.342	187.454	232.339	1141.795	186.825	221.024	809.997	112.920	294.467	-218.515	-19.787	300.676	254.414	-21.837	131.495	-214.334	79.839	181.288	-222.845	281.328	198.109	-199.743	476.730	151.758	246.695	51.433	183.557	250.511	263.780	236.609	222.105	474.808	175.049	-206.104	708.494	180.517	229.702	736.469	334.220	281.729	774.730	262.869	-281.079	785.985	150.992	194.971	932.882	133.881	-174.253	931.040	30.975	21.438	1053.275	63.373	11.740	1149.232	83.452	11.980	1228.979	242.034	8.303	1463.594	296.222	-211.695	1335.715	216.095	-259.019	1060.497	289.863	271.415	1055.715	336.467	208.571	1339.996	295.549	-18.799	1590.273	457.626	-111.419	1569.017	541.205	-9.699	1530.037	421.475	94.142	1585.804
