MARKER_NAMES	foot_left	foot_right	hand_left	hand_right	wrist_right	wrist_left	elbow_left	elbow_right	shoulder_right	shoulder_left	shin_left	shin_right	thigh_left	thigh_right	hip_right	hip_left	center	shoulderblade_left	shoulderblade_right	spine_upper	head_left1	head_left2	head_left3	head_right3	head_right2	head_right1	barbell_right	barbell_left
233.769	456.016	56.080	165.338	-2.661	59.821	286.100	381.087	1065.771	392.173	280.084	1093.781	343.829	223.694	1065.596	213.702	446.143	1077.978	23.334	593.218	1164.199	181.145	16.056	1065.382	255.168	59.340	1384.787	144.926	469.982	1395.226	180.726	421.988	331.556	145.809	11.356	322.137	219.423	412.500	552.323	199.887	30.716	534.124	126.042	42.448	1006.299	95.000	400.565	988.981	-15.667	209.717	1016.697	59.393	367.680	1434.182	95.799	114.016	1432.410	26.464	228.921	1395.034	340.053	389.753	1577.801	278.699	373.596	1614.241	245.265	304.439	1641.118	292.778	237.213	1623.438	365.566	264.770	1592.602	391.139	330.697	1566.413	-410.144	-297.178	1178.329	661.745	367.033	1259.118
233.773	456.006	56.147	165.326	-2.646	59.846	284.516	380.171	1065.192	392.264	278.952	1092.853	343.567	223.169	1065.139	211.531	445.077	1076.659	22.226	593.665	1164.881	180.755	15.704	1065.659	254.660	59.261	1385.055	145.022	470.210	1395.097	180.779	421.933	331.582	145.737	11.286	322.172	219.563	412.335	552.330	199.781	30.588	534.168	125.837	42.336	1006.335	95.240	400.470	988.866	-15.629	209.803	1016.691	59.527	367.988	1434.012	95.378	114.362	1432.559	26.352	229.281	1395.009	339.208	388.739	1576.763	279.129	373.482	1614.168	245.381	304.511	1641.142	291.839	237.185	1623.610	365.493	264.307	1592.675	391.332	330.115	1566.420	-410.724	-296.750	1178.255	661.603	366.366	1259.762
233.757	456.000	56.125	165.344	-2.698	59.836	283.254	379.986	1065.060	392.305	278.511	1091.704	343.216	222.755	1064.514	210.152	444.146	1076.300	21.136	594.072	1165.472	180.333	15.346	1065.844	254.262	59.193	1385.271	145.135	470.387	1394.874	180.843	421.820	331.537	145.651	11.194	322.173	219.731	412.186	552.340	199.661	30.414	534.197	125.734	42.190	1006.361	95.908	400.832	988.159	-15.552	209.852	1016.703	59.692	368.299	1433.805	95.053	114.650	1432.656	26.251	229.612	1395.005	339.671	388.346	1576.632	279.573	373.434	1614.065	245.552	304.573	1641.133	291.701	237.039	1623.671	365.513	263.821	1592.721	391.612	329.383	1566.326	-411.355	-296.358	1178.381	661.566	365.870	1259.952
233.742	456.008	56.084	165.347	-2.734	59.879	282.257	380.479	1065.267	392.663	277.983	1090.068	342.886	222.463	1063.783	208.924	444.545	1076.261	20.053	594.458	1165.964	179.866	15.101	1066.009	253.912	59.222	1385.483	145.263	470.633	1394.549	180.923	421.698	331.498	145.599	11.069	322.204	219.875	411.946	552.265	199.579	30.258	534.225	125.598	42.026	1006.349	96.190	400.784	987.967	-15.497	209.930	1016.687	59.854	368.572	1433.556	94.803	114.947	1432.831	26.196	229.926	1394.951	340.234	387.961	1576.374	280.023	373.375	1613.843	245.727	304.695	1641.015	291.570	236.949	1623.633	365.514	263.323	1592.680	391.888	328.778	1566.176	-411.985	-295.887	1178.680	661.500	365.335	1260.002
233.746	455.968	56.047	165.345	-2.733	59.887	281.401	381.071	1065.490	393.109	277.716	1087.876	342.470	222.313	1062.668	207.939	445.137	1076.402	18.923	594.825	1166.426	179.423	14.973	1066.296	253.627	59.271	1385.675	145.317	470.878	1394.292	180.968	421.606	331.429	145.508	11.005	322.173	220.026	411.728	552.204	199.460	30.124	534.213	125.457	41.882	1006.390	96.436	400.812	987.779	-15.480	209.996	1016.698	59.960	368.875	1433.295	94.576	115.224	1433.032	26.136	230.288	1394.968	340.773	387.599	1576.045	280.562	373.343	1613.592	245.923	304.871	1640.885	291.469	236.890	1623.557	365.532	262.860	1592.536	392.197	328.156	1565.912	-412.719	-295.394	1179.169	661.445	364.776	1259.971
233.722	456.001	56.059	165.313	-2.705	59.831	280.711	381.788	1065.651	393.345	277.583	1085.721	342.072	222.189	1061.314	207.102	445.819	1076.467	17.800	595.164	1166.835	179.084	14.895	1066.640	253.344	59.418	1385.913	145.418	471.145	1394.011	181.026	421.500	331.374	145.442	10.997	322.146	220.159	411.516	552.109	199.369	30.001	534.232	125.219	41.683	1006.532	96.599	400.786	987.641	-15.487	210.097	1016.743	60.109	369.196	1433.062	94.377	115.481	1433.234	26.023	230.616	1394.995	341.357	387.275	1575.636	281.044	373.329	1613.248	246.155	305.092	1640.667	292.101	237.098	1623.715	365.531	262.448	1592.370	392.467	327.552	1565.593	-413.501	-294.834	1179.826	661.412	364.225	1259.841
233.749	456.007	56.107	165.263	-2.662	59.840	279.993	382.264	1065.472	393.100	277.640	1084.458	341.685	222.224	1060.388	206.199	446.354	1076.281	16.805	595.446	1167.285	178.771	14.792	1066.989	253.136	59.573	1386.121	145.518	471.397	1393.771	181.090	421.383	331.366	145.380	10.941	322.204	220.312	411.257	552.083	199.277	29.901	534.272	124.922	41.541	1006.678	96.775	400.792	987.469	-15.581	210.205	1016.787	60.169	369.488	1432.899	94.184	115.749	1433.454	25.903	230.913	1395.073	341.904	386.954	1575.215	281.574	373.378	1612.865	246.417	305.349	1640.488	292.042	237.117	1623.596	365.560	262.058	1592.129	392.777	327.015	1565.206	-414.285	-294.219	1180.646	661.430	363.712	1259.598
233.716	456.004	56.130	165.264	-2.685	59.894	279.225	382.333	1065.070	392.544	277.716	1084.162	341.292	222.198	1060.063	205.179	446.621	1075.756	15.965	595.694	1167.666	178.428	14.569	1067.324	252.962	59.731	1386.267	145.579	471.593	1393.578	181.174	421.284	331.363	145.321	10.862	322.230	220.486	411.029	552.064	199.217	29.736	534.316	124.652	41.434	1006.768	96.799	400.713	987.320	-15.698	210.257	1016.835	60.282	369.800	1432.738	94.053	116.016	1433.652	25.810	231.197	1395.110	342.485	386.722	1574.712	282.115	373.435	1612.454	246.722	305.640	1640.270	292.052	237.189	1623.420	365.632	261.770	1591.834	393.085	326.480	1564.884	-414.967	-293.578	1181.555	661.505	363.230	1259.173
233.724	455.972	56.131	165.241	-2.710	59.915	278.272	382.286	1064.678	391.925	277.664	1084.058	340.788	222.068	1059.956	204.120	446.715	1074.982	15.365	595.902	1167.956	178.006	14.297	1067.498	252.795	59.874	1386.386	145.603	471.740	1393.384	181.286	421.156	331.328	145.282	10.771	322.171	220.663	410.823	552.091	199.196	29.549	534.409	124.436	41.269	1006.831	96.835	400.596	987.155	-15.781	210.267	1016.819	60.338	370.049	1432.635	93.964	116.281	1433.783	25.744	231.459	1395.137	343.110	386.477	1574.166	282.710	373.491	1612.013	247.081	305.903	1640.028	292.088	237.288	1623.224	365.743	261.486	1591.521	393.422	326.090	1564.451	-415.645	-292.887	1182.607	661.679	362.791	1258.566
233.713	455.935	56.132	165.288	-2.761	59.916	276.813	383.455	1066.359	391.179	277.822	1083.986	340.218	221.802	1059.747	203.014	446.735	1074.165	14.911	596.037	1168.243	178.070	12.316	1068.522	252.699	59.966	1386.479	145.653	471.869	1393.231	181.412	421.015	331.284	145.317	10.607	322.219	220.825	410.617	552.051	199.148	29.319	534.443	124.228	41.108	1006.786	96.822	400.467	987.015	-15.917	210.281	1016.803	60.336	370.310	1432.551	93.873	116.570	1433.839	25.707	231.683	1395.175	343.731	386.217	1573.600	283.392	373.612	1611.603	247.527	306.190	1639.788	291.428	237.096	1622.721	365.931	261.230	1591.124	393.876	325.493	1563.867	-416.289	-292.230	1183.778	661.871	362.281	1257.836
233.741	455.862	56.134	165.277	-2.796	59.888	275.850	383.678	1066.326	390.446	278.300	1083.952	339.652	221.529	1059.624	201.982	446.844	1073.481	14.459	596.196	1168.529	177.570	11.843	1068.665	252.542	60.058	1386.510	145.669	471.997	1393.033	181.523	420.876	331.250	145.292	10.461	322.217	220.976	410.412	552.037	199.081	29.097	534.470	124.027	40.932	1006.775	96.819	400.272	987.019	-16.084	210.257	1016.782	60.317	370.564	1432.482	93.836	116.864	1433.903	25.667	231.919	1395.164	344.442	386.044	1573.021	284.154	373.711	1611.167	248.017	306.475	1639.500	291.603	237.215	1622.483	366.119	260.930	1590.662	394.352	325.087	1563.302	-416.873	-291.614	1184.952	662.157	361.929	1256.750
233.771	455.839	56.107	165.283	-2.822	59.891	275.069	383.913	1066.433	390.200	278.080	1083.584	339.163	221.331	1059.523	201.174	446.927	1073.089	14.045	596.449	1168.778	177.088	11.596	1068.874	252.400	60.192	1386.526	145.694	472.146	1392.849	181.576	420.806	331.173	145.227	10.321	322.200	221.088	410.305	552.012	199.039	28.888	534.501	123.839	40.770	1006.862	96.752	400.064	986.970	-16.238	210.261	1016.776	60.319	370.822	1432.370	93.767	117.145	1433.925	25.640	232.203	1395.153	345.195	385.856	1572.432	284.916	373.843	1610.714	248.523	306.825	1639.194	291.793	237.361	1622.215	366.327	260.670	1590.280	394.823	324.691	1562.742	-417.594	-291.025	1186.277	662.332	361.356	1255.841
233.740	455.833	56.101	165.259	-2.827	59.856	274.394	384.078	1066.546	390.148	277.762	1082.905	338.782	221.144	1059.273	200.452	447.053	1073.009	13.585	596.767	1168.983	177.123	12.361	1068.855	252.235	60.345	1386.553	145.748	472.336	1392.598	181.603	420.769	331.172	145.198	10.253	322.181	221.107	410.218	551.988	198.963	28.753	534.513	124.113	42.356	1006.874	97.133	399.104	988.846	-16.433	210.271	1016.819	60.377	371.087	1432.182	93.673	117.393	1434.004	25.613	232.440	1395.141	345.891	385.728	1571.858	285.575	374.031	1610.249	248.990	307.206	1638.899	292.055	237.553	1621.945	366.573	260.522	1589.879	395.207	324.421	1562.164	-418.320	-290.436	1187.651	662.396	360.817	1254.881
233.744	455.865	56.097	165.228	-2.812	59.852	273.921	384.223	1066.819	390.295	277.259	1081.787	338.471	220.913	1058.760	199.912	447.276	1073.148	13.036	597.219	1169.191	176.797	12.159	1069.117	252.076	60.490	1386.634	145.850	472.518	1392.222	181.581	420.756	331.153	145.163	10.214	322.219	221.021	410.176	552.002	198.891	28.629	534.522	123.877	42.245	1006.988	96.972	398.994	988.720	-16.676	210.275	1016.915	60.454	371.338	1431.955	93.568	117.628	1434.116	25.596	232.695	1395.082	346.485	385.739	1571.286	286.113	374.218	1609.735	249.408	307.543	1638.600	293.027	237.964	1621.993	366.797	260.499	1589.454	395.569	324.245	1561.594	-419.103	-289.863	1189.146	662.496	360.281	1253.819
233.745	455.894	56.133	165.194	-2.768	59.883	273.707	384.176	1067.146	390.231	276.827	1081.028	338.210	220.579	1058.152	199.446	447.468	1073.456	13.118	599.490	1170.570	176.496	11.797	1069.335	251.982	60.646	1386.738	145.986	472.674	1391.854	181.532	420.740	331.193	145.128	10.208	322.230	220.945	410.170	552.035	198.844	28.597	534.545	123.707	42.126	1007.122	96.798	398.828	988.590	-16.920	210.291	1016.988	60.593	371.622	1431.740	93.516	117.863	1434.277	25.543	232.987	1395.118	346.917	385.779	1570.686	286.560	374.436	1609.279	249.790	307.880	1638.291	292.507	237.979	1621.417	367.044	260.569	1589.057	395.846	324.294	1561.186	-419.859	-289.260	1190.734	662.570	359.797	1252.807
233.741	455.912	56.158	165.208	-2.759	59.911	273.715	383.845	1067.628	389.901	276.288	1080.587	338.012	220.210	1057.739	199.036	447.488	1073.782	12.736	600.051	1170.842	176.016	11.487	1069.568	251.918	60.794	1386.802	146.150	472.771	1391.528	181.487	420.726	331.224	145.125	10.180	322.239	220.850	410.140	552.064	198.823	28.524	534.614	123.520	41.989	1007.157	96.587	398.655	988.580	-17.139	210.325	1017.089	60.728	371.919	1431.544	93.487	118.113	1434.456	25.560	233.258	1395.189	347.244	385.831	1570.125	286.993	374.628	1608.850	250.194	308.174	1638.034	293.493	238.417	1621.441	367.360	260.661	1588.692	396.186	324.265	1560.715	-420.494	-288.705	1192.319	662.746	359.217	1251.739
233.725	455.892	56.165	165.243	-2.758	59.956	273.848	383.482	1068.238	389.460	275.634	1080.155	337.636	219.848	1057.238	198.726	447.464	1074.212	12.387	600.524	1171.075	175.754	11.019	1069.814	251.868	60.909	1386.849	146.339	472.845	1391.172	181.389	420.639	331.258	145.074	10.087	322.247	220.720	410.021	552.094	198.781	28.405	534.640	123.370	41.812	1007.147	96.434	398.463	988.591	-17.360	210.300	1017.216	60.863	372.174	1431.332	93.507	118.393	1434.653	25.604	233.499	1395.230	347.693	385.897	1569.632	287.527	374.835	1608.448	250.609	308.465	1637.728	292.984	238.405	1620.841	367.557	260.694	1588.297	396.540	324.157	1560.161	-421.068	-288.216	1193.967	662.931	358.609	1250.647
