NO_OF_FRAMES	3976
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user4 - instruction - combined
TIME_STAMP	2018-11-28, 10:53:40	314789.05299029
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
236.105	-975.351	190.875	237.769	1242.865	186.043	0.000	0.000	0.000	273.604	-20.532	-21.358	264.883	292.547	-21.253	115.553	-62.398	-5.317	124.179	-81.093	241.008	143.464	-73.333	407.950	109.770	326.765	-5.176	120.324	327.453	218.439	142.899	307.702	421.048	179.367	-84.607	596.700	166.289	328.180	614.436	274.638	345.019	838.179	248.182	-215.018	823.912	109.712	318.636	836.044	130.973	-88.367	839.560	45.619	121.429	950.377	77.626	120.938	1011.831	85.445	117.031	1105.964	228.186	94.746	1407.598	263.103	-95.541	1321.546	207.889	-177.216	1032.407	195.179	364.390	1052.715	256.597	312.263	1330.563	342.734	120.905	1579.585	435.501	-12.481	1478.740	499.038	63.498	1382.223	451.086	191.754	1475.011
236.061	-975.318	190.881	237.764	1242.905	186.065	0.000	0.000	0.000	273.517	-20.433	-21.368	264.732	292.667	-21.299	115.519	-62.227	-5.206	124.271	-80.579	241.007	143.699	-72.766	407.882	109.414	326.547	-5.414	119.715	327.477	218.154	142.278	308.028	420.821	179.581	-83.864	596.756	165.726	328.735	614.168	276.777	344.629	838.333	248.085	-213.779	823.703	109.535	319.177	835.813	131.351	-87.637	839.629	45.808	122.227	950.369	77.867	121.822	1011.778	85.799	118.108	1105.823	228.610	95.940	1407.435	263.223	-94.410	1321.436	207.897	-175.935	1032.207	196.504	365.416	1052.297	257.465	313.341	1330.311	343.288	121.913	1579.434	435.777	-11.683	1478.533	499.387	64.160	1381.976	451.706	192.496	1474.743
236.058	-975.330	190.832	237.727	1242.909	186.089	0.000	0.000	0.000	273.496	-20.384	-21.399	264.629	292.849	-21.293	115.490	-62.035	-5.137	124.386	-80.028	241.005	143.834	-72.094	407.822	109.032	326.320	-5.658	119.147	327.526	217.966	141.730	308.328	420.572	179.787	-83.151	596.799	165.100	329.439	613.940	278.870	344.407	838.519	248.044	-212.414	823.623	109.253	319.783	835.588	131.742	-86.890	839.681	46.077	123.043	950.328	78.096	122.821	1011.711	86.086	119.219	1105.784	229.038	97.190	1407.306	263.374	-93.219	1321.369	207.863	-174.607	1032.117	197.841	366.544	1052.020	258.336	314.464	1330.200	343.935	122.999	1579.289	436.043	-10.824	1478.385	499.678	64.859	1381.722	452.316	193.328	1474.514
236.139	-975.331	190.829	237.722	1242.907	186.143	0.000	0.000	0.000	273.560	-20.263	-21.411	264.466	292.961	-21.269	115.473	-61.844	-4.973	124.578	-79.420	241.132	144.002	-71.430	407.794	108.688	326.120	-5.852	118.490	327.609	217.845	141.214	308.680	420.382	180.069	-82.389	596.902	164.518	330.178	613.801	280.878	344.368	838.652	247.993	-210.975	823.577	108.968	320.334	835.432	132.177	-86.172	839.738	46.350	123.809	950.234	78.358	123.815	1011.685	86.426	120.384	1105.771	229.525	98.454	1407.285	263.015	-91.695	1321.600	207.820	-173.168	1032.047	199.183	367.696	1051.788	259.224	315.697	1330.052	344.524	124.134	1579.230	436.226	-9.945	1478.300	499.880	65.600	1381.438	453.000	194.186	1474.265
236.204	-975.366	190.898	237.741	1242.891	186.144	0.000	0.000	0.000	273.576	-20.178	-21.485	264.299	293.083	-21.319	115.467	-61.623	-4.838	124.731	-78.807	241.249	144.227	-70.668	407.865	108.352	325.916	-5.959	117.879	327.730	217.768	140.699	309.076	420.260	180.201	-81.612	596.931	163.991	330.970	613.701	282.821	344.451	838.847	247.887	-209.480	823.568	108.740	320.915	835.292	132.600	-85.418	839.738	46.549	124.637	950.143	78.609	124.709	1011.701	86.746	121.538	1105.860	229.891	99.854	1407.287	263.605	-90.670	1321.385	207.681	-171.655	1032.056	200.570	368.941	1051.651	260.047	316.988	1330.011	345.174	125.332	1579.199	436.356	-8.974	1478.226	500.101	66.347	1381.215	453.635	195.099	1474.053
236.172	-975.390	190.946	237.767	1242.916	186.150	0.000	0.000	0.000	273.595	-20.075	-21.483	264.154	293.236	-21.280	115.473	-61.412	-4.644	124.919	-78.052	241.337	144.349	-69.883	407.858	107.978	325.807	-6.163	117.255	327.921	217.671	140.266	309.471	420.129	180.429	-80.705	596.989	163.486	331.803	613.599	284.608	344.744	839.013	247.820	-207.914	823.603	108.452	321.498	835.159	133.029	-84.715	839.743	46.851	125.467	950.048	78.927	125.756	1011.668	87.116	122.749	1105.838	230.307	101.293	1407.255	263.761	-89.256	1321.468	207.610	-170.058	1032.115	201.814	370.192	1051.455	260.872	318.353	1329.938	345.774	126.600	1579.193	436.579	-7.945	1478.150	500.364	67.153	1381.054	454.292	196.079	1473.919
236.136	-975.360	190.892	237.757	1242.893	186.135	0.000	0.000	0.000	273.631	-19.952	-21.581	263.992	293.389	-21.327	115.477	-61.132	-4.469	125.067	-77.286	241.447	144.489	-68.970	407.858	107.651	325.788	-6.346	116.722	328.185	217.531	139.817	309.931	419.976	180.520	-79.817	597.059	163.015	332.654	613.493	286.345	345.217	839.179	247.662	-206.218	823.663	108.176	322.102	834.983	133.472	-83.962	839.765	47.067	126.269	950.048	79.190	126.711	1011.671	87.395	124.006	1105.792	230.678	102.803	1407.265	263.784	-87.848	1321.609	207.539	-168.417	1032.188	203.170	371.519	1051.321	261.650	319.754	1329.984	346.334	127.956	1579.193	436.687	-6.903	1478.145	500.579	68.053	1380.886	454.898	197.107	1473.752
236.096	-975.344	190.842	237.751	1242.909	186.089	0.000	0.000	0.000	273.586	-19.788	-21.685	263.819	293.576	-21.327	115.488	-60.813	-4.266	125.225	-76.442	241.582	144.640	-68.029	407.856	107.375	325.818	-6.522	116.231	328.475	217.303	139.383	310.402	419.809	180.637	-78.848	597.056	162.602	333.482	613.431	287.932	345.876	839.416	247.529	-204.399	823.689	107.932	322.717	834.885	133.871	-83.218	839.812	47.299	127.137	950.100	79.457	127.715	1011.644	87.754	125.336	1105.825	230.985	104.358	1407.313	263.806	-86.342	1321.750	207.361	-166.602	1032.239	204.383	372.898	1051.220	262.320	321.164	1330.023	346.818	129.366	1579.209	436.806	-5.791	1478.154	500.767	68.922	1380.856	455.436	198.138	1473.606
236.059	-975.333	190.842	237.768	1242.896	186.065	0.000	0.000	0.000	273.611	-19.598	-21.771	263.707	293.728	-21.343	115.544	-60.447	-3.992	125.399	-75.612	241.733	144.797	-67.065	407.909	107.155	325.932	-6.720	115.897	328.846	217.155	139.070	310.924	419.702	180.775	-77.895	597.176	162.287	334.285	613.362	289.410	346.681	839.648	247.371	-202.561	823.790	107.711	323.309	834.747	134.111	-82.531	839.838	47.549	128.007	950.132	79.759	128.772	1011.689	87.996	126.683	1105.823	231.254	105.978	1407.390	263.787	-84.786	1321.888	207.257	-164.784	1032.388	205.528	374.377	1051.256	262.922	322.706	1330.075	347.298	130.820	1579.193	436.826	-4.611	1478.218	500.912	69.841	1380.765	455.967	199.228	1473.483
236.091	-975.349	190.856	237.755	1242.915	186.122	0.000	0.000	0.000	273.626	-19.431	-21.741	263.600	293.891	-21.376	115.594	-60.012	-3.704	125.659	-74.748	242.022	145.065	-66.100	408.006	106.967	326.090	-6.875	115.670	329.273	217.062	138.821	311.486	419.544	180.894	-76.944	597.343	162.008	335.077	613.289	290.763	347.642	839.883	247.265	-200.633	823.896	107.638	323.884	834.658	134.371	-81.837	840.086	47.775	128.887	950.224	80.025	129.827	1011.791	88.339	128.068	1105.856	231.476	107.616	1407.491	263.761	-83.226	1322.066	207.135	-162.911	1032.513	206.536	375.824	1051.266	263.535	324.222	1330.223	347.676	132.289	1579.262	436.891	-3.413	1478.311	501.082	70.790	1380.786	456.476	200.347	1473.399
