NO_OF_FRAMES	4414
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user4 - instruction - barbell
TIME_STAMP	2018-11-28, 10:49:05	314513.60338974
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
201.856	-994.435	191.080	267.442	1222.966	186.777	0.000	0.000	0.000	245.613	-51.530	-21.166	248.357	285.070	-22.063	85.770	-80.286	-2.234	105.916	-89.392	244.595	138.729	-78.036	410.266	91.354	319.514	-6.497	116.859	321.580	216.244	156.800	303.138	417.753	183.713	-87.667	599.902	193.580	323.702	610.934	271.547	384.936	822.886	253.484	-156.058	825.541	144.603	319.129	830.147	137.613	-83.840	839.799	56.007	132.771	928.497	79.511	133.841	992.002	69.654	138.290	1083.247	118.553	134.398	1401.986	178.722	-67.748	1335.344	194.146	-122.660	1029.590	198.577	384.147	1040.412	192.772	347.994	1326.786	73.667	145.268	1539.684	212.997	16.961	1573.137	322.982	96.201	1590.901	213.878	221.933	1590.148
201.860	-994.406	191.045	267.429	1222.963	186.768	0.000	0.000	0.000	245.673	-51.532	-21.147	248.379	285.071	-22.082	85.767	-80.277	-2.249	105.946	-89.458	244.623	138.728	-78.094	410.267	91.372	319.506	-6.493	116.926	321.536	216.237	156.864	303.062	417.756	183.811	-87.673	599.920	193.660	323.733	610.894	272.091	385.418	823.053	253.937	-156.043	825.645	144.691	319.050	830.128	137.638	-83.998	839.796	56.024	132.681	928.459	79.577	133.723	991.989	69.729	138.181	1083.214	118.672	134.314	1401.984	178.911	-67.787	1335.380	194.426	-122.720	1029.632	198.815	384.335	1040.506	192.749	347.936	1326.795	73.978	145.098	1539.912	213.468	16.932	1573.070	323.438	96.277	1590.591	214.242	221.871	1590.115
201.883	-994.460	191.064	267.422	1222.976	186.770	0.000	0.000	0.000	245.574	-51.549	-21.182	248.380	285.079	-22.103	85.776	-80.303	-2.245	105.965	-89.496	244.638	138.781	-78.159	410.225	91.369	319.483	-6.494	116.970	321.476	216.221	156.934	302.980	417.762	183.976	-87.693	599.916	193.720	323.736	610.902	272.621	385.938	823.251	254.354	-156.012	825.742	144.752	318.974	830.093	137.703	-84.084	839.798	56.077	132.571	928.462	79.629	133.640	991.990	69.779	138.063	1083.218	118.788	134.234	1401.982	179.079	-67.822	1335.376	194.722	-122.736	1029.699	199.058	384.499	1040.559	192.752	347.873	1326.782	74.297	144.924	1540.217	213.977	16.874	1573.016	323.913	96.314	1590.294	214.593	221.831	1590.108
201.878	-994.457	191.054	267.371	1222.988	186.780	0.000	0.000	0.000	245.614	-51.546	-21.180	248.381	285.079	-22.111	85.771	-80.294	-2.257	105.977	-89.552	244.623	138.818	-78.224	410.275	91.381	319.456	-6.495	116.963	321.439	216.211	156.963	302.880	417.731	184.038	-87.678	599.893	193.784	323.716	610.912	273.099	386.383	823.378	254.760	-155.948	825.836	144.811	318.874	830.069	137.760	-84.197	839.803	56.181	132.442	928.493	79.665	133.530	992.025	69.841	137.963	1083.227	118.921	134.144	1402.000	179.248	-67.883	1335.382	194.989	-122.822	1029.727	199.312	384.704	1040.653	192.774	347.814	1326.792	74.611	144.713	1540.509	214.487	16.830	1572.969	324.369	96.389	1589.953	214.939	221.774	1590.083
201.864	-994.428	191.042	267.414	1222.979	186.779	0.000	0.000	0.000	245.616	-51.531	-21.150	248.422	285.076	-22.074	85.763	-80.285	-2.249	105.990	-89.567	244.595	138.803	-78.283	410.244	91.375	319.460	-6.463	116.979	321.415	216.242	156.973	302.800	417.722	184.159	-87.665	599.925	193.793	323.750	610.892	273.577	386.791	823.555	255.166	-155.884	825.899	144.881	318.772	830.051	137.766	-84.274	839.789	56.212	132.353	928.487	79.729	133.405	992.018	69.913	137.882	1083.243	119.077	134.021	1402.010	179.417	-67.960	1335.376	195.180	-122.871	1029.768	199.574	384.884	1040.737	192.865	347.717	1326.794	74.936	144.485	1540.782	215.026	16.747	1572.889	324.848	96.421	1589.672	215.260	221.715	1590.095
201.893	-994.456	191.074	267.423	1222.984	186.786	0.000	0.000	0.000	245.615	-51.559	-21.178	248.397	285.082	-22.111	85.788	-80.279	-2.251	105.954	-89.631	244.604	138.843	-78.350	410.275	91.365	319.439	-6.471	116.970	321.357	216.234	156.964	302.743	417.709	184.230	-87.675	599.866	193.835	323.756	610.903	273.992	387.209	823.715	255.501	-155.801	825.877	144.914	318.666	830.044	137.834	-84.381	839.796	56.265	132.236	928.525	79.823	133.309	992.026	70.007	137.798	1083.271	119.262	133.899	1402.032	179.611	-68.007	1335.363	195.395	-122.902	1029.722	199.817	385.021	1040.835	192.975	347.615	1326.851	75.278	144.217	1540.997	215.590	16.686	1572.832	325.319	96.509	1589.433	215.570	221.649	1590.061
201.878	-994.430	191.030	267.429	1222.980	186.769	0.000	0.000	0.000	245.623	-51.559	-21.162	248.417	285.046	-22.104	85.791	-80.271	-2.278	105.908	-89.642	244.574	138.798	-78.411	410.253	91.378	319.425	-6.451	116.953	321.291	216.239	156.968	302.660	417.719	184.333	-87.657	599.911	193.805	323.748	610.921	274.388	387.577	823.831	255.804	-155.688	825.861	144.949	318.566	830.040	137.883	-84.481	839.812	56.381	132.113	928.509	79.910	133.187	992.038	70.136	137.682	1083.277	119.477	133.782	1402.048	179.775	-68.083	1335.338	195.582	-122.906	1029.710	200.070	385.169	1040.960	193.128	347.533	1326.871	75.639	143.987	1541.204	216.128	16.635	1572.796	325.831	96.587	1589.179	215.913	221.585	1590.036
201.920	-994.456	191.067	267.415	1222.990	186.810	0.000	0.000	0.000	245.619	-51.556	-21.155	248.429	285.055	-22.096	85.784	-80.285	-2.272	105.956	-89.679	244.615	138.813	-78.466	410.226	91.384	319.432	-6.424	116.982	321.290	216.301	156.965	302.610	417.735	184.347	-87.669	599.912	193.782	323.751	610.903	274.757	387.908	823.994	256.058	-155.576	825.849	144.993	318.431	830.015	137.859	-84.581	839.835	56.444	132.046	928.548	79.984	133.095	992.113	70.248	137.608	1083.296	119.661	133.673	1402.110	179.942	-68.174	1335.257	195.816	-122.892	1029.678	200.301	385.315	1041.073	193.266	347.415	1326.942	75.959	143.753	1541.446	216.712	16.561	1572.777	326.310	96.690	1588.995	216.279	221.512	1589.997
201.889	-994.433	191.042	267.414	1222.972	186.797	0.000	0.000	0.000	245.616	-51.562	-21.158	248.457	285.040	-22.117	85.806	-80.284	-2.251	105.888	-89.714	244.601	138.783	-78.524	410.264	91.405	319.392	-6.462	116.979	321.251	216.259	156.975	302.545	417.728	184.406	-87.692	599.854	193.708	323.734	610.922	275.097	388.198	824.140	256.241	-155.454	825.810	145.005	318.333	830.023	137.950	-84.661	839.840	56.529	131.960	928.591	80.100	132.978	992.126	70.401	137.529	1083.316	119.868	133.558	1402.156	180.145	-68.278	1335.231	195.974	-122.881	1029.608	200.504	385.430	1041.217	193.436	347.270	1327.014	76.304	143.530	1541.672	217.234	16.502	1572.759	326.788	96.763	1588.792	216.607	221.460	1589.967
201.906	-994.445	191.053	267.410	1222.985	186.772	0.000	0.000	0.000	245.623	-51.580	-21.139	248.455	285.044	-22.104	85.761	-80.315	-2.270	105.875	-89.752	244.604	138.711	-78.582	410.205	91.415	319.383	-6.456	116.996	321.201	216.304	156.937	302.472	417.724	184.445	-87.694	599.857	193.684	323.722	610.907	275.431	388.453	824.301	256.409	-155.273	825.735	145.008	318.221	830.035	137.946	-84.739	839.807	56.571	131.854	928.676	80.231	132.891	992.164	70.526	137.457	1083.373	120.077	133.450	1402.206	180.333	-68.379	1335.194	196.126	-122.837	1029.552	200.744	385.507	1041.362	193.611	347.134	1327.081	76.662	143.274	1541.842	217.758	16.419	1572.768	327.245	96.814	1588.576	216.930	221.426	1589.930
