NO_OF_FRAMES	3646
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user4 - model - combined
TIME_STAMP	2018-11-28, 11:15:19	316087.58002700
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
176.129	-1014.380	191.332	258.002	1202.344	189.074	201.976	870.992	152.011	236.153	-30.276	-20.635	240.697	261.749	-22.780	75.007	-58.956	-5.059	90.493	-76.953	239.592	117.213	-70.366	405.048	82.491	298.639	-8.539	107.619	305.005	210.022	138.206	290.446	413.197	156.863	-86.095	593.997	165.818	318.801	607.723	284.445	369.273	819.535	281.592	-122.411	823.231	113.658	318.543	830.355	108.420	-90.696	838.105	30.947	128.403	951.542	67.700	130.316	1008.697	73.163	134.091	1097.990	151.726	129.156	1409.971	211.197	-71.022	1337.229	218.901	-116.052	1029.811	220.486	377.086	1040.109	226.234	342.635	1326.139	149.176	162.367	1596.264	275.459	14.019	1569.386	388.342	80.262	1531.987	305.565	217.136	1577.340
176.125	-1014.372	191.360	257.977	1202.346	189.042	201.974	871.076	152.018	236.111	-30.276	-20.630	240.701	261.766	-22.789	74.891	-59.021	-5.077	89.871	-77.074	239.617	116.122	-70.464	405.090	82.465	298.636	-8.563	107.233	305.010	210.023	137.492	290.466	413.323	155.737	-86.297	593.482	164.760	318.789	607.708	284.604	369.881	818.846	281.957	-123.009	822.569	112.437	318.614	830.450	106.805	-90.769	838.172	31.270	128.675	951.289	67.030	130.351	1009.157	72.964	134.097	1098.399	153.355	129.039	1410.209	212.483	-71.061	1336.917	220.136	-116.131	1029.453	222.154	376.571	1039.861	227.797	342.357	1325.822	156.725	161.754	1598.950	281.679	13.409	1567.221	393.202	79.671	1525.775	312.192	216.501	1574.431
176.105	-1014.360	191.298	257.985	1202.396	189.096	201.984	870.987	151.976	236.079	-30.324	-20.606	240.681	261.773	-22.806	74.858	-59.053	-5.143	89.208	-77.160	239.626	115.042	-70.557	405.107	82.468	298.625	-8.622	106.881	304.995	210.048	136.695	290.413	413.309	154.613	-86.569	593.015	163.633	318.825	607.799	284.780	370.542	818.147	282.324	-123.594	821.986	111.134	318.703	830.552	105.074	-90.850	838.263	30.300	128.783	951.694	66.191	130.359	1009.634	72.727	134.150	1098.814	155.130	128.878	1410.513	213.818	-71.161	1336.590	221.426	-116.162	1029.094	223.821	376.010	1039.542	229.425	342.037	1325.438	164.851	161.029	1601.529	288.252	12.817	1564.715	398.187	79.071	1519.124	319.148	215.794	1571.161
176.107	-1014.384	191.336	257.989	1202.327	189.049	202.017	870.976	151.930	236.076	-30.343	-20.618	240.755	261.762	-22.802	74.832	-59.102	-5.160	88.531	-77.252	239.574	113.952	-70.666	405.232	82.478	298.619	-8.616	106.524	304.955	210.046	135.968	290.347	413.363	153.532	-86.753	592.516	162.540	318.821	607.849	284.983	371.251	817.430	282.645	-124.218	821.289	109.785	318.764	830.633	103.299	-90.888	838.374	29.177	128.860	952.274	65.273	130.415	1010.145	72.425	134.182	1099.242	157.055	128.769	1410.856	215.265	-71.241	1336.283	222.707	-116.168	1028.742	225.536	375.421	1039.249	231.010	341.748	1325.061	173.579	160.548	1603.682	295.247	12.176	1561.831	403.305	78.437	1511.993	326.577	215.092	1567.607
176.140	-1014.384	191.334	257.985	1202.329	189.023	201.944	871.020	151.931	236.031	-30.404	-20.607	240.708	261.776	-22.797	74.748	-59.151	-5.270	87.860	-77.318	239.481	112.735	-70.782	405.210	82.458	298.606	-8.601	106.098	304.915	210.032	135.118	290.309	413.367	152.614	-86.841	591.960	161.375	318.835	608.002	285.145	371.982	816.648	284.906	-125.408	821.446	108.319	318.855	830.716	101.435	-90.903	838.483	27.919	128.975	952.708	64.225	130.434	1010.730	72.062	134.161	1099.678	159.204	128.567	1411.216	216.814	-71.318	1335.910	224.034	-116.183	1028.364	227.223	374.817	1038.904	232.698	341.381	1324.606	182.956	159.660	1605.604	302.570	11.483	1558.636	408.586	77.815	1504.430	334.379	214.334	1563.592
176.111	-1014.351	191.275	258.000	1202.342	189.078	201.945	871.068	151.998	235.967	-30.426	-20.621	240.738	261.771	-22.760	74.714	-59.214	-5.288	87.139	-77.405	239.440	111.616	-70.852	405.234	82.450	298.602	-8.656	105.694	304.908	210.032	134.301	290.281	413.426	151.272	-86.690	591.819	160.178	318.811	607.992	285.264	372.757	815.812	283.306	-125.329	820.020	106.854	318.945	830.838	99.461	-90.928	838.591	26.551	129.066	953.108	63.175	130.456	1011.208	71.633	134.178	1100.146	161.568	128.353	1411.638	218.447	-71.402	1335.475	225.353	-116.208	1028.016	228.982	374.198	1038.480	234.397	341.036	1324.142	192.909	158.702	1607.142	310.262	10.816	1555.019	413.935	77.178	1496.432	342.638	213.619	1559.165
176.126	-1014.381	191.318	258.000	1202.373	189.052	201.970	871.012	151.999	236.067	-30.430	-20.503	240.760	261.765	-22.770	74.669	-59.291	-5.308	86.449	-77.487	239.496	110.502	-70.951	405.311	82.465	298.588	-8.653	105.325	304.897	210.071	133.512	290.264	413.493	148.541	-85.465	592.423	158.893	318.804	608.138	285.381	373.519	814.990	285.530	-126.483	820.161	105.305	319.021	830.926	97.415	-90.892	838.708	25.257	129.192	953.641	62.013	130.524	1011.753	71.109	134.185	1100.737	164.247	128.082	1412.075	220.222	-71.560	1335.055	226.616	-116.209	1027.567	230.743	373.578	1038.004	236.178	340.649	1323.567	202.916	157.673	1608.824	318.260	10.121	1551.014	419.403	76.578	1488.067	351.056	212.910	1554.203
176.134	-1014.376	191.351	258.000	1202.355	189.118	201.994	870.978	151.982	236.000	-30.464	-20.499	240.758	261.793	-22.749	74.600	-59.320	-5.366	85.739	-77.559	239.542	109.301	-71.018	405.417	82.461	298.569	-8.690	104.956	304.858	210.078	132.676	290.212	413.597	143.016	-85.904	597.217	157.579	318.803	608.252	285.535	374.321	814.115	285.835	-126.982	819.419	103.599	319.145	830.997	95.185	-90.856	838.778	23.750	129.362	954.199	60.795	130.539	1012.337	70.598	134.222	1101.289	167.101	127.829	1412.528	222.110	-71.649	1334.534	227.958	-116.254	1027.096	232.544	372.929	1037.473	238.036	340.239	1322.930	213.944	156.698	1609.183	326.520	9.384	1546.578	424.898	75.976	1479.354	359.369	212.179	1548.536
176.097	-1014.379	191.332	257.969	1202.350	189.033	201.921	871.026	152.022	235.951	-30.503	-20.499	240.766	261.812	-22.757	74.525	-59.338	-5.448	85.011	-77.587	239.517	107.999	-71.049	405.438	82.424	298.559	-8.711	104.510	304.814	210.036	131.784	290.156	413.617	141.461	-86.233	596.879	156.146	318.805	608.330	285.653	375.103	813.191	286.072	-127.450	818.577	101.807	319.244	831.069	92.822	-90.819	838.891	22.193	129.530	954.649	59.445	130.661	1012.817	70.008	134.230	1101.913	170.284	127.485	1412.977	224.121	-71.756	1333.894	229.248	-116.376	1026.515	234.245	372.345	1036.834	240.074	339.771	1322.177	225.478	155.764	1608.937	334.992	8.626	1541.704	430.430	75.363	1470.154	367.668	212.121	1541.978
176.093	-1014.355	191.337	258.010	1202.359	189.090	201.989	871.017	151.977	236.010	-30.559	-20.437	240.837	261.775	-22.772	74.466	-59.370	-5.443	84.207	-77.626	239.531	106.667	-71.113	405.477	82.450	298.557	-8.728	104.093	304.796	210.038	130.920	290.107	413.673	140.045	-86.439	596.364	154.667	318.801	608.392	285.753	375.929	812.203	286.422	-127.911	817.737	99.974	319.362	831.148	90.452	-90.826	838.965	20.531	129.740	955.267	58.008	130.721	1013.429	69.437	134.200	1102.583	173.929	127.143	1413.386	226.361	-71.888	1333.202	230.553	-116.515	1025.914	235.870	371.831	1036.179	242.277	339.268	1321.349	237.351	154.844	1608.121	343.700	7.836	1536.491	435.958	74.736	1460.618	376.477	211.417	1535.346
