NO_OF_FRAMES	3734
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user4 - control - combined
TIME_STAMP	2018-11-28, 10:42:14	314102.62394749
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
227.361	-1009.581	188.245	255.519	1207.135	182.663	182.862	875.575	214.501	276.315	-41.114	-21.057	271.150	262.054	-22.230	115.217	-70.102	-4.077	119.752	-85.305	242.980	138.597	-77.591	409.108	113.829	291.210	-6.854	128.008	298.663	215.727	149.599	286.068	419.495	165.717	-97.031	600.523	163.863	315.668	614.138	308.330	364.411	791.202	324.102	-117.812	787.786	102.533	311.504	833.711	107.381	-96.508	844.287	35.630	121.427	956.423	75.868	123.834	1023.984	104.004	128.331	1113.266	262.796	118.251	1401.519	310.788	-78.630	1308.024	287.777	-117.906	1000.554	278.951	370.663	1018.272	322.000	335.770	1301.964	367.332	135.192	1582.633	459.551	0.097	1485.927	535.189	72.277	1396.622	487.231	202.489	1485.801
227.346	-1009.576	188.274	255.524	1207.140	182.617	182.843	875.591	214.507	276.308	-41.094	-21.120	271.161	262.055	-22.258	115.196	-70.086	-4.093	119.320	-85.287	242.969	137.646	-77.608	408.993	113.822	291.183	-6.849	127.700	298.586	215.732	148.733	285.976	419.459	160.767	-96.563	602.001	161.064	315.726	614.024	306.405	364.877	787.827	321.787	-118.345	784.132	98.521	311.942	833.557	103.317	-96.812	844.327	31.269	121.746	958.388	73.368	123.917	1025.285	103.783	128.350	1113.983	269.239	118.601	1399.268	315.009	-78.511	1304.361	287.831	-118.028	997.373	279.768	370.723	1015.280	326.355	335.454	1298.159	382.048	135.393	1576.224	469.602	-0.101	1476.286	541.103	72.276	1382.937	497.572	202.618	1474.122
227.355	-1009.581	188.281	255.496	1207.099	182.598	182.853	875.610	214.516	276.329	-41.116	-21.090	271.156	262.032	-22.214	115.210	-70.129	-4.117	118.960	-85.273	242.921	136.738	-77.633	408.958	113.806	291.135	-6.841	127.366	298.495	215.711	147.889	285.924	419.433	157.887	-96.582	601.804	158.166	315.786	613.822	304.488	365.334	784.158	319.536	-118.897	780.214	94.294	312.429	833.305	99.046	-97.117	844.317	28.206	121.818	959.262	69.962	124.613	1027.197	103.652	128.388	1114.528	277.543	117.894	1395.501	319.022	-78.124	1300.519	287.906	-118.275	993.895	280.682	370.788	1011.888	330.927	335.140	1293.935	397.837	135.494	1569.803	479.872	-0.103	1466.067	546.910	72.228	1368.834	507.499	202.628	1462.499
227.354	-1009.592	188.256	255.546	1207.096	182.614	182.790	875.625	214.593	276.290	-41.097	-21.118	271.164	262.011	-22.205	115.171	-70.115	-4.124	118.733	-85.293	242.884	135.925	-77.698	408.959	113.817	291.093	-6.804	127.095	298.486	215.799	147.151	285.948	419.471	155.309	-96.690	601.277	155.086	315.935	613.642	302.492	365.858	780.082	317.277	-119.506	775.844	89.845	312.942	833.062	94.628	-97.373	844.251	24.848	121.906	960.281	67.948	124.691	1027.873	103.745	128.431	1114.994	285.382	117.662	1391.667	324.190	-78.298	1295.428	288.010	-118.591	989.966	281.644	370.882	1008.235	335.886	334.680	1289.206	412.530	135.634	1561.867	490.204	-0.078	1455.149	552.613	72.136	1354.558	516.850	202.817	1449.274
227.373	-1009.591	188.230	255.551	1207.128	182.655	182.852	875.610	214.515	276.247	-41.104	-21.133	271.145	262.004	-22.175	115.181	-70.127	-4.149	118.547	-85.362	242.847	135.240	-77.804	409.016	113.755	291.056	-6.784	126.898	298.469	215.904	146.524	286.023	419.386	152.599	-97.232	601.152	151.873	316.107	613.455	300.416	366.389	775.592	314.915	-120.183	770.986	85.197	313.401	832.779	90.035	-97.690	844.133	21.516	121.990	961.213	66.079	124.725	1028.442	103.889	128.488	1115.234	292.520	117.952	1387.630	329.038	-77.694	1289.571	288.155	-119.048	985.496	282.644	371.041	1003.987	341.090	334.162	1283.813	427.487	135.705	1553.437	500.290	-0.097	1443.781	558.382	72.006	1340.223	526.624	202.858	1436.215
227.367	-1009.598	188.198	255.518	1207.107	182.637	182.825	875.631	214.556	276.213	-41.125	-21.015	271.099	262.052	-22.169	115.175	-70.201	-4.111	118.481	-85.455	242.869	134.620	-77.964	409.176	113.735	291.090	-6.722	126.680	298.545	215.988	145.855	286.176	419.358	149.728	-97.899	601.080	148.518	316.367	613.218	297.295	367.006	769.608	312.526	-120.845	765.643	80.317	313.822	832.421	85.263	-97.984	843.991	18.019	122.065	962.145	64.201	124.916	1028.932	104.183	128.591	1115.254	300.465	117.747	1382.457	334.221	-77.568	1283.555	288.378	-119.492	980.615	283.754	371.203	999.301	346.346	332.874	1277.255	441.983	135.779	1544.271	510.296	-0.152	1432.064	565.634	71.105	1327.479	536.177	202.871	1422.947
227.372	-1009.585	188.288	255.526	1207.133	182.646	182.850	875.559	214.488	276.178	-41.108	-21.004	271.043	262.070	-22.154	115.168	-70.252	-4.145	118.417	-85.606	242.885	134.161	-78.153	409.337	113.656	291.137	-6.769	126.527	298.693	216.044	145.264	286.395	419.363	146.806	-98.662	601.019	145.043	316.701	613.034	295.206	367.547	764.144	310.143	-121.576	759.861	75.293	314.120	831.968	80.350	-98.245	843.839	12.413	122.563	963.979	62.423	125.054	1029.306	104.539	128.755	1115.012	309.212	116.985	1376.113	339.766	-77.412	1276.800	288.768	-119.878	975.081	284.902	371.402	994.065	351.955	332.261	1270.705	455.743	135.806	1534.316	519.958	-0.226	1419.940	571.705	70.857	1313.264	545.478	202.865	1409.516
227.351	-1009.585	188.308	255.537	1207.109	182.638	182.856	875.590	214.546	276.163	-41.138	-20.976	271.033	262.071	-22.122	115.121	-70.335	-4.153	118.472	-85.815	242.868	133.766	-78.413	409.551	113.707	291.286	-6.690	126.436	298.845	216.023	144.674	286.650	419.487	143.678	-99.201	601.000	141.427	317.079	612.950	293.095	368.134	758.208	307.777	-122.331	753.480	70.088	314.407	831.462	75.214	-98.423	843.601	9.189	122.761	964.653	60.629	125.260	1029.487	105.062	128.878	1114.549	316.392	117.209	1370.093	345.411	-77.199	1269.410	289.318	-120.353	968.870	286.106	372.032	988.221	357.675	331.575	1263.537	468.786	135.803	1523.586	529.331	-0.337	1407.467	577.860	70.562	1298.955	554.490	202.767	1395.869
227.349	-1009.597	188.299	255.513	1207.118	182.632	182.871	875.588	214.491	276.171	-41.157	-20.912	271.021	262.087	-22.162	115.143	-70.438	-4.220	118.499	-86.056	242.810	133.489	-78.767	409.646	113.732	291.362	-6.772	126.310	299.066	215.958	143.952	286.898	419.572	140.490	-99.742	600.763	137.721	317.460	612.812	290.914	369.431	751.375	305.495	-123.142	746.626	64.772	314.655	830.862	70.073	-98.508	843.316	6.986	122.606	964.390	59.972	124.884	1028.701	105.603	129.015	1113.834	324.337	116.872	1362.976	351.230	-77.001	1261.318	289.999	-120.780	962.279	287.129	372.976	982.061	363.416	330.854	1255.755	480.906	135.812	1512.063	538.329	-0.506	1394.622	583.928	70.185	1284.624	563.168	202.646	1382.033
227.366	-1009.584	188.273	255.532	1207.106	182.614	182.822	875.602	214.514	276.173	-41.207	-20.952	270.991	262.062	-22.173	115.149	-70.547	-4.299	118.535	-86.355	242.710	133.137	-79.268	409.681	113.783	291.427	-6.808	126.155	299.304	215.902	143.134	287.180	419.724	138.242	-100.410	600.180	133.954	317.880	612.543	288.901	369.998	744.420	303.222	-123.954	739.172	59.472	314.961	830.244	64.789	-98.616	842.969	3.713	122.792	964.906	57.381	125.623	1029.325	106.291	129.117	1112.772	332.224	116.482	1355.225	357.140	-76.752	1252.553	290.789	-121.256	955.005	288.601	373.077	975.206	369.210	330.102	1247.387	492.404	135.789	1499.994	546.942	-0.655	1381.439	589.935	69.845	1270.095	571.496	202.474	1367.923
