NO_OF_FRAMES	4008
NO_OF_CAMERAS	8
NO_OF_MARKERS	29
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	user4 - instruction - spine
TIME_STAMP	2018-11-28, 10:45:01	314269.74687931
DATA_INCLUDED	3D
MARKER_NAMES	barbell_right	barbell_left	barbell_clip_left	foot_right	foot_left	ankle_right	shin_right	knee_right	ankle_left	shin_left	knee_left	thigh_right	thigh_left	wrist_left	wrist_right	hip_left	hip_right	spine_0	spine_1	spine_2	spine_3	shoulder_right	elbow_right	elbow_left	shoulder_left	head_back	head_right	head_front	head_left
barbell_right X	barbell_right Y	barbell_right Z	barbell_left X	barbell_left Y	barbell_left Z	barbell_clip_left X	barbell_clip_left Y	barbell_clip_left Z	foot_right X	foot_right Y	foot_right Z	foot_left X	foot_left Y	foot_left Z	ankle_right X	ankle_right Y	ankle_right Z	shin_right X	shin_right Y	shin_right Z	knee_right X	knee_right Y	knee_right Z	ankle_left X	ankle_left Y	ankle_left Z	shin_left X	shin_left Y	shin_left Z	knee_left X	knee_left Y	knee_left Z	thigh_right X	thigh_right Y	thigh_right Z	thigh_left X	thigh_left Y	thigh_left Z	wrist_left X	wrist_left Y	wrist_left Z	wrist_right X	wrist_right Y	wrist_right Z	hip_left X	hip_left Y	hip_left Z	hip_right X	hip_right Y	hip_right Z	spine_0 X	spine_0 Y	spine_0 Z	spine_1 X	spine_1 Y	spine_1 Z	spine_2 X	spine_2 Y	spine_2 Z	spine_3 X	spine_3 Y	spine_3 Z	shoulder_right X	shoulder_right Y	shoulder_right Z	elbow_right X	elbow_right Y	elbow_right Z	elbow_left X	elbow_left Y	elbow_left Z	shoulder_left X	shoulder_left Y	shoulder_left Z	head_back X	head_back Y	head_back Z	head_right X	head_right Y	head_right Z	head_front X	head_front Y	head_front Z	head_left X	head_left Y	head_left Z	
163.032	-1011.032	189.639	268.412	1204.507	185.990	229.513	875.901	240.438	277.041	-42.347	-22.137	271.420	261.903	-23.263	115.025	-69.552	-1.107	142.077	-87.638	246.130	178.708	-80.240	411.665	114.888	290.771	-4.698	151.874	297.608	216.704	200.963	282.452	416.691	239.809	-96.359	596.984	250.791	305.758	607.581	382.367	333.672	824.457	363.987	-147.771	825.824	212.598	302.383	830.122	212.041	-98.885	840.341	128.588	116.988	932.231	154.248	117.138	991.374	142.123	119.663	1079.840	184.267	109.104	1399.417	250.740	-94.821	1328.015	275.913	-141.110	1021.439	295.991	357.368	1036.445	280.140	324.758	1325.763	136.888	109.431	1538.990	273.364	-24.809	1560.904	384.748	50.002	1588.207	278.194	177.237	1598.824
162.999	-1011.029	189.713	268.380	1204.350	185.840	229.520	875.902	240.403	277.061	-42.362	-22.142	271.399	261.921	-23.279	115.029	-69.557	-1.036	141.992	-87.614	246.143	178.638	-80.186	411.674	114.890	290.766	-4.702	151.865	297.609	216.730	200.957	282.462	416.683	239.825	-96.148	596.975	250.774	305.911	607.646	382.959	334.090	824.676	364.078	-147.288	825.845	212.619	302.421	830.120	211.905	-98.824	840.392	128.567	117.062	932.208	154.196	117.204	991.298	142.023	119.718	1079.815	184.022	109.192	1399.389	250.488	-94.772	1328.079	275.689	-140.771	1021.412	296.285	357.572	1036.557	279.968	324.809	1325.786	136.600	109.397	1538.818	273.237	-24.617	1560.933	384.471	50.391	1588.311	277.727	177.448	1598.794
162.979	-1011.038	189.635	268.373	1204.348	185.817	229.505	875.880	240.431	276.989	-42.324	-22.127	271.378	261.951	-23.178	114.974	-69.534	-1.037	141.975	-87.581	246.184	178.559	-80.158	411.674	114.878	290.781	-4.662	151.849	297.629	216.766	200.916	282.463	416.691	239.857	-96.004	596.937	250.788	306.030	607.675	383.558	334.527	824.913	364.150	-146.831	825.853	212.670	302.435	830.127	211.816	-98.802	840.409	128.515	117.122	932.252	154.107	117.279	991.364	141.904	119.792	1079.790	183.804	109.239	1399.372	250.234	-94.735	1328.123	275.452	-140.477	1021.381	296.522	357.768	1036.692	279.809	324.865	1325.821	136.280	109.297	1538.724	273.160	-24.404	1560.972	384.202	50.783	1588.383	277.233	177.647	1598.783
162.943	-1011.012	189.611	268.398	1204.355	185.855	229.503	875.882	240.412	276.954	-42.349	-22.171	271.369	261.964	-23.229	115.013	-69.506	-1.040	141.905	-87.545	246.210	178.539	-80.121	411.711	114.895	290.779	-4.660	151.844	297.654	216.771	200.909	282.475	416.697	239.815	-95.940	596.938	250.785	306.144	607.715	384.077	334.973	825.139	364.225	-146.333	825.868	212.684	302.465	830.158	211.717	-98.783	840.408	128.468	117.165	932.210	154.014	117.338	991.363	141.766	119.852	1079.784	183.540	109.272	1399.370	249.974	-94.700	1328.218	275.228	-140.185	1021.356	296.761	357.991	1036.772	279.655	324.932	1325.867	135.942	109.170	1538.633	273.045	-24.207	1561.005	383.923	51.217	1588.473	276.711	177.856	1598.797
162.947	-1011.022	189.615	268.386	1204.374	185.819	229.514	875.901	240.431	276.968	-42.338	-22.151	271.355	261.966	-23.236	115.027	-69.508	-1.048	141.872	-87.523	246.213	178.441	-80.078	411.700	114.913	290.804	-4.658	151.844	297.666	216.763	200.909	282.497	416.695	239.767	-95.930	596.966	250.784	306.287	607.757	384.589	335.497	825.316	364.285	-145.815	825.950	212.719	302.476	830.154	211.620	-98.752	840.457	128.460	117.230	932.169	153.940	117.392	991.368	141.642	119.926	1079.771	183.274	109.348	1399.388	249.721	-94.671	1328.228	274.950	-139.895	1021.348	296.966	358.264	1036.880	279.456	325.000	1325.856	135.605	109.058	1538.540	272.941	-23.999	1561.034	383.681	51.644	1588.538	276.164	178.084	1598.801
162.944	-1010.979	189.589	268.379	1204.378	185.803	229.502	875.905	240.402	276.960	-42.324	-22.126	271.366	261.954	-23.244	115.033	-69.487	-1.025	141.846	-87.495	246.263	178.404	-80.043	411.727	114.878	290.799	-4.661	151.861	297.682	216.770	200.876	282.514	416.739	239.646	-95.949	596.974	250.780	306.442	607.737	385.077	336.055	825.523	364.396	-145.284	826.047	212.735	302.493	830.149	211.527	-98.720	840.478	128.421	117.267	932.156	153.819	117.487	991.390	141.549	119.975	1079.757	183.027	109.417	1399.368	249.511	-94.613	1328.290	274.707	-139.619	1021.297	297.076	358.531	1036.954	279.245	325.096	1325.883	135.229	108.934	1538.505	272.805	-23.762	1561.062	383.420	52.054	1588.604	275.626	178.313	1598.815
162.917	-1011.006	189.600	268.394	1204.355	185.863	229.495	875.886	240.417	277.001	-42.325	-22.092	271.369	261.949	-23.211	115.028	-69.452	-1.021	141.795	-87.483	246.244	178.358	-80.020	411.719	114.914	290.818	-4.671	151.860	297.702	216.781	200.897	282.511	416.714	239.585	-95.907	597.072	250.747	306.635	607.844	385.520	336.596	825.723	364.509	-144.731	826.109	212.759	302.519	830.169	211.438	-98.684	840.514	128.367	117.346	932.170	153.793	117.519	991.374	141.404	120.025	1079.741	182.776	109.472	1399.335	249.331	-94.568	1328.357	274.480	-139.371	1021.295	297.208	358.825	1037.037	279.017	325.147	1325.885	134.873	108.889	1538.488	272.662	-23.554	1561.099	383.108	52.492	1588.660	275.069	178.490	1598.825
162.900	-1011.025	189.622	268.398	1204.366	185.811	229.534	875.897	240.443	276.922	-42.317	-22.139	271.355	261.954	-23.233	115.014	-69.462	-1.059	141.761	-87.436	246.241	178.358	-80.008	411.754	114.909	290.817	-4.668	151.878	297.719	216.776	200.907	282.521	416.694	239.505	-95.884	597.130	250.730	306.788	607.904	385.906	337.162	825.898	364.644	-144.169	826.261	212.756	302.529	830.149	211.349	-98.663	840.547	128.332	117.364	932.164	153.677	117.605	991.389	141.307	120.065	1079.719	182.525	109.580	1399.339	249.180	-94.533	1328.450	274.234	-139.090	1021.314	297.297	359.148	1037.103	278.755	325.230	1325.879	134.469	108.861	1538.507	272.477	-23.370	1561.126	382.809	52.843	1588.749	274.559	178.698	1598.873
162.872	-1011.010	189.642	268.388	1204.378	185.819	229.501	875.898	240.387	276.954	-42.345	-22.145	271.344	261.970	-23.216	115.001	-69.468	-1.027	141.750	-87.468	246.290	178.283	-79.990	411.728	114.900	290.816	-4.677	151.924	297.730	216.789	200.943	282.551	416.712	239.455	-95.787	597.146	250.419	306.505	607.811	386.249	337.735	826.086	364.758	-143.608	826.391	212.736	302.549	830.152	211.237	-98.625	840.582	128.258	117.460	932.178	153.623	117.641	991.376	141.203	120.126	1079.708	182.252	109.697	1399.343	249.007	-94.463	1328.538	274.035	-138.852	1021.333	297.347	359.420	1037.169	278.506	325.333	1325.878	134.103	108.869	1538.458	272.262	-23.140	1561.211	382.463	53.247	1588.890	274.042	178.931	1598.906
162.891	-1011.004	189.624	268.371	1204.367	185.826	229.484	875.906	240.408	276.981	-42.355	-22.098	271.353	261.934	-23.231	115.006	-69.447	-1.037	141.758	-87.468	246.290	178.272	-79.992	411.745	114.898	290.817	-4.667	151.930	297.710	216.774	200.960	282.544	416.721	239.420	-95.725	597.218	250.454	306.641	607.724	386.512	338.300	826.248	364.880	-143.041	826.538	212.721	302.552	830.148	211.152	-98.597	840.587	128.182	117.451	932.181	153.491	117.698	991.371	141.104	120.148	1079.646	182.020	109.815	1399.347	248.826	-94.374	1328.625	273.862	-138.580	1021.374	297.342	359.750	1037.265	278.262	325.447	1325.896	133.757	108.909	1538.391	271.986	-22.923	1561.254	382.075	53.590	1589.008	273.556	179.162	1598.938
