6;503.08383;472.56985;532.7734;0.04443063;44.274044;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
16;502.96707;472.56985;532.7734;0.045261372;44.520493;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
26;502.7622;472.56985;532.7734;0.04675476;44.694016;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
36;502.60776;472.56985;532.7734;0.047911357;44.89879;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
46;502.38092;472.56985;532.7734;0.049659662;45.12773;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
56;502.2591;472.56985;532.7734;0.050623387;45.380894;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
66;502.11432;472.56985;532.7734;0.05179169;45.482983;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
76;501.60522;472.56985;532.7734;0.056105386;45.933903;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
86;501.47766;472.56985;532.7734;0.05723781;45.987854;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
96;501.47766;472.56985;532.7734;0.05723781;45.987854;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
106;501.3025;472.56985;532.7734;0.05882829;46.168194;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
116;501.18015;472.56985;532.7734;0.059963528;46.24791;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
126;500.72183;472.56985;532.7734;0.06440115;46.329884;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
136;500.57935;472.56985;532.7734;0.0658418;46.444134;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
146;500.50854;472.56985;532.7734;0.06656882;46.48018;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
156;500.30493;472.56985;532.7734;0.06870146;46.48232;40.3123;1.2342796E-4;6.1713986E-4;-0.0024685594;16;11;2018;11;40;59;814;
